,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
220,2010.0,lincoln,mkz,,,excellent,86000,8,black,automatic,sedan,clean,fwd,gas,8500
221,1996.0,dodge,dakota,,,good,142000,6,white,automatic,pickup,clean,rwd,gas,3500
222,2002.0,toyota,camry,,,excellent,174000,4,white,automatic,,clean,,gas,4400
224,2014.0,chevy,silverado,3500,,excellent,162416,,white,automatic,pickup,clean,4wd,diesel,27500
225,2016.0,dodge,dart,,,excellent,91139,4,blue,manual,sedan,clean,fwd,gas,10000
226,2013.0,chrysler,300c,,,good,190000,6,black,automatic,,clean,fwd,gas,8000
227,2003.0,MB,E,320,,excellent,205000,6,black,automatic,sedan,clean,rwd,gas,4500
228,2015.0,toyota,camry,se,,good,156000,4,white,automatic,sedan,clean,fwd,gas,10000
229,2001.0,jeep,wrangler,sport,,excellent,138000,6,red,automatic,SUV,clean,4wd,gas,11500
230,2011.0,volkswagen,jetta,,,excellent,83500,4,black,automatic,wagon,clean,,diesel,11500
231,2005.0,Honda,Accord,,,good,217000,,grey,automatic,,clean,,gas,3000
232,2004.0,Ford,F,450,,fair,137000,8,white,automatic,truck,clean,rwd,diesel,5400
233,2008.0,Audi,TT,Quattro,TRURD38J981039837,excellent,67000,6,silver,automatic,convertible,clean,,gas,9950
234,2010.0,chevy,malibu,,,good,198000,4,grey,automatic,,clean,fwd,gas,3500
235,2002.0,subaru,impreza,,,excellent,167000,4,,manual,wagon,salvage,4wd,gas,6800
236,2010.0,nissan,370z,,,good,133000,6,white,manual,,clean,rwd,gas,14600
237,2012.0,mini,cooper,john,,excellent,69700,4,blue,manual,hatchback,clean,fwd,gas,7485
238,1986.0,toyota,pickup,,,fair,2083815,6,white,manual,pickup,salvage,4wd,gas,2500
239,1965.0,plymouth,valiant,,,good,50,8,,automatic,,clean,rwd,gas,5500
